"CONCEPT_ID","CONCEPT_LABEL","CONCEPT_STRING","DATASET_STRING"
293500,"HEALTH INSURANCE COVERAGE STATUS BY SEX BY AGE","B27001","ACSDT5YSPT2021"
293501,"PRIVATE HEALTH INSURANCE STATUS BY SEX BY AGE","B27002","ACSDT5YSPT2021"
293502,"PUBLIC HEALTH INSURANCE STATUS BY SEX BY AGE","B27003","ACSDT5YSPT2021"
293503,"HEALTH INSURANCE COVERAGE STATUS AND TYPE BY EMPLOYMENT STATUS","B27011","ACSDT5YSPT2021"
293504,"TYPES OF COMPUTERS IN HOUSEHOLD","B28001","ACSDT5YSPT2021"
293505,"PRESENCE AND TYPES OF INTERNET SUBSCRIPTIONS IN HOUSEHOLD","B28002","ACSDT5YSPT2021"
293506,"ALLOCATION OF SEX","B99011","ACSDT5YSPT2021"
293507,"ALLOCATION OF AGE","B99012","ACSDT5YSPT2021"
293508,"ALLOCATION OF CITIZENSHIP STATUS","B99051","ACSDT5YSPT2021"
293509,"ALLOCATION OF YEAR OF ENTRY","B99052","ACSDT5YSPT2021"
293510,"ALLOCATION OF YEAR OF ENTRY FOR POPULATION BORN OUTSIDE PUERTO RICO","B99052PR","ACSDT5YSPT2021"
293511,"ALLOCATION OF PLACE OF BIRTH","B99061","ACSDT5YSPT2021"
293512,"ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER","B99071","ACSDT5YSPT2021"
293513,"ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER","B99072","ACSDT5YSPT2021"
293514,"ALLOCATION OF MEANS OF TRANSPORTATION TO WORK","B99080","ACSDT5YSPT2021"
293515,"ALLOCATION OF TRAVEL TIME TO WORK","B99084","ACSDT5YSPT2021"
293516,"ALLOCATION OF RELATIONSHIP","B99092","ACSDT5YSPT2021"
293517,"ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS","B99102","ACSDT5YSPT2021"
293518,"ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS","B99103","ACSDT5YSPT2021"
293519,"ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER","B99104","ACSDT5YSPT2021"
293520,"ALLOCATION OF MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER","B99121","ACSDT5YSPT2021"
293521,"ALLOCATION OF MARITAL STATUS FOR FEMALES 15 TO 50 YEARS","B99131","ACSDT5YSPT2021"
293522,"ALLOCATION OF FERTILITY OF WOMEN 15 TO 50 YEARS","B99132","ACSDT5YSPT2021"
293523,"ALLOCATION OF SCHOOL ENROLLMENT FOR THE POPULATION 3 YEARS AND OVER","B99141","ACSDT5YSPT2021"
293524,"ALLOCATION OF GRADE ENROLLED FOR THE POPULATION 3 YEARS AND OVER ENROLLED IN SCHOOL","B99142","ACSDT5YSPT2021"
293525,"ALLOCATION OF EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER","B99151","ACSDT5YSPT2021"
293526,"ALLOCATION OF LANGUAGE STATUS FOR THE POPULATION 5 YEARS AND OVER","B99161","ACSDT5YSPT2021"
293527,"ALLOCATION OF LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER","B99162","ACSDT5YSPT2021"
293528,"ALLOCATION OF ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER","B99163","ACSDT5YSPT2021"
293529,"ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR UNRELATED INDIVIDUALS","B99171","ACSDT5YSPT2021"
293530,"ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR FAMILIES","B99172","ACSDT5YSPT2021"
293531,"ALLOCATION OF DISABILITY ITEMS FOR THE CIVILIAN NONINSTITUTIONALIZED POPULATION","B99181","ACSDT5YSPT2021"
293532,"ALLOCATION OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - PERCENT OF INCOME ALLOCATED","B99192","ACSDT5YSPT2021"
293533,"ALLOCATION OF FAMILY INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED","B99193","ACSDT5YSPT2021"
293534,"ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED","B99194","ACSDT5YSPT2021"
293535,"ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED","B99201","ACSDT5YSPT2021"
293536,"ALLOCATION OF VETERAN STATUS FOR THE POPULATION 18 YEARS AND OVER","B99211","ACSDT5YSPT2021"
293537,"ALLOCATION OF FOOD STAMPS/SNAP RECEIPT","B99221","ACSDT5YSPT2021"
293538,"ALLOCATION OF EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER","B99231","ACSDT5YSPT2021"
293539,"ALLOCATION OF INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER","B99241","ACSDT5YSPT2021"
293540,"ALLOCATION OF OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER","B99242","ACSDT5YSPT2021"
293541,"ALLOCATION OF CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER","B99243","ACSDT5YSPT2021"
293542,"ALLOCATION OF KITCHEN FACILITIES","B992510","ACSDT5YSPT2021"
293543,"ALLOCATION OF HOUSE HEATING FUEL","B992511","ACSDT5YSPT2021"
293544,"ALLOCATION OF VEHICLES AVAILABLE","B992512","ACSDT5YSPT2021"
293545,"ALLOCATION OF TELEPHONE SERVICE AVAILABLE","B992513","ACSDT5YSPT2021"
293546,"ALLOCATION OF GROSS RENT","B992518","ACSDT5YSPT2021"
293547,"ALLOCATION OF VALUE","B992519","ACSDT5YSPT2021"
293548,"ALLOCATION OF TENURE","B99252","ACSDT5YSPT2021"
293549,"ALLOCATION OF MORTGAGE STATUS","B992521","ACSDT5YSPT2021"
293550,"ALLOCATION OF MORTGAGE STATUS AND SELECTED MONTHLY OWNER COSTS","B992522","ACSDT5YSPT2021"
293551,"ALLOCATION OF YEAR HOUSEHOLDER MOVED INTO UNIT","B99257","ACSDT5YSPT2021"
293552,"ALLOCATION OF PLUMBING FACILITIES","B99259","ACSDT5YSPT2021"
293553,"ALLOCATION OF HEALTH INSURANCE COVERAGE","B992701","ACSDT5YSPT2021"
293554,"ALLOCATION OF PRIVATE HEALTH INSURANCE","B992702","ACSDT5YSPT2021"
293555,"ALLOCATION OF PUBLIC HEALTH INSURANCE","B992703","ACSDT5YSPT2021"
293556,"ALLOCATION OF HOUSEHOLD INTERNET ACCESS","B99281","ACSDT5YSPT2021"
293557,"ALLOCATION OF HOUSEHOLD COMPUTER TYPE","B99282","ACSDT5YSPT2021"
293558,"ALLOCATION OF HOUSEHOLD INTERNET SUBSCRIPTION TYPE","B99283","ACSDT5YSPT2021"
293559,"RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS","C17002","ACSDT5YSPT2021"
293560,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER","C24010","ACSDT5YSPT2021"
293561,"SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER","C24030","ACSDT5YSPT2021"
293567,"SEX BY AGE","B01001","ACSDT5YAIAN2021"
293568,"MEDIAN AGE BY SEX","B01002","ACSDT5YAIAN2021"
293569,"TOTAL POPULATION","B01003","ACSDT5YAIAN2021"
293570,"NATIVITY AND CITIZENSHIP STATUS IN THE UNITED STATES","B05001","ACSDT5YAIAN2021"
293571,"PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS","B05002","ACSDT5YAIAN2021"
293572,"SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS","B05003","ACSDT5YAIAN2021"
293573,"PERIOD OF ENTRY BY NATIVITY AND CITIZENSHIP STATUS IN THE UNITED STATES","B05005","ACSDT5YAIAN2021"
293574,"PERIOD OF ENTRY BY NATIVITY AND CITIZENSHIP STATUS IN PUERTO RICO","B05005PR","ACSDT5YAIAN2021"
293575,"PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES","B05006","ACSDT5YAIAN2021"
293576,"PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN PUERTO RICO","B05006PR","ACSDT5YAIAN2021"
293577,"PLACE OF BIRTH BY SEX IN THE UNITED STATES","B06003","ACSDT5YAIAN2021"
293578,"PLACE OF BIRTH BY SEX IN PUERTO RICO","B06003PR","ACSDT5YAIAN2021"
293579,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY SEX FOR CURRENT RESIDENCE IN THE UNITED STATES","B07003","ACSDT5YAIAN2021"
293580,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY SEX FOR CURRENT RESIDENCE IN PUERTO RICO","B07003PR","ACSDT5YAIAN2021"
293581,"AGGREGATE TRAVEL TIME TO WORK (IN MINUTES) OF WORKERS BY SEX","B08013","ACSDT5YAIAN2021"
293582,"MEANS OF TRANSPORTATION TO WORK","B08301","ACSDT5YAIAN2021"
293583,"TRAVEL TIME TO WORK","B08303","ACSDT5YAIAN2021"
293584,"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP","B09019","ACSDT5YAIAN2021"
293585,"GRANDPARENTS LIVING WITH OWN GRANDCHILDREN UNDER 18 YEARS BY RESPONSIBILITY FOR OWN GRANDCHILDREN BY LENGTH OF TIME RESPONSIBLE FOR OWN GRANDCHILDREN FOR THE POPULATION 30 YEARS AND OVER","B10050","ACSDT5YAIAN2021"
293586,"SEX OF GRANDPARENTS LIVING WITH OWN GRANDCHILDREN UNDER 18 YEARS BY RESPONSIBILITY FOR OWN GRANDCHILDREN AND AGE OF GRANDPARENT","B10056","ACSDT5YAIAN2021"
293587,"MARITAL STATUS BY GRANDPARENTS LIVING WITH OWN GRANDCHILDREN UNDER 18 YEARS BY RESPONSIBILITY FOR OWN GRANDCHILDREN AND AGE OF GRANDPARENT","B10057","ACSDT5YAIAN2021"
293588,"HOUSEHOLD TYPE (INCLUDING LIVING ALONE)","B11001","ACSDT5YAIAN2021"
293589,"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS","B11002","ACSDT5YAIAN2021"
293590,"HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE","B11005","ACSDT5YAIAN2021"
293591,"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE","B11007","ACSDT5YAIAN2021"
293592,"NONFAMILY HOUSEHOLDS BY SEX OF HOUSEHOLDER BY LIVING ALONE BY AGE OF HOUSEHOLDER","B11010","ACSDT5YAIAN2021"
293593,"HOUSEHOLDS BY TYPE","B11012","ACSDT5YAIAN2021"
293594,"SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER","B12001","ACSDT5YAIAN2021"
293595,"WOMEN 15 TO 50 YEARS WHO HAD A BIRTH IN THE PAST 12 MONTHS BY MARITAL STATUS AND AGE","B13002","ACSDT5YAIAN2021"
293596,"SCHOOL ENROLLMENT BY LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER","B14001","ACSDT5YAIAN2021"
293597,"SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER","B15002","ACSDT5YAIAN2021"
293598,"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER","B16004","ACSDT5YAIAN2021"
293599,"CITIZENSHIP STATUS BY AGE BY LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER","B16008","ACSDT5YAIAN2021"
293600,"POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE","B17001","ACSDT5YAIAN2021"
293601,"POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS","B17006","ACSDT5YAIAN2021"
293602,"POVERTY STATUS IN THE PAST 12 MONTHS OF UNRELATED INDIVIDUALS 15 YEARS AND OVER BY SEX BY AGE","B17007","ACSDT5YAIAN2021"
293603,"POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN","B17010","ACSDT5YAIAN2021"
293604,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT","B17021","ACSDT5YAIAN2021"
293605,"SEX BY AGE BY DISABILITY STATUS","B18101","ACSDT5YAIAN2021"
293606,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)","B19001","ACSDT5YAIAN2021"
293607,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)","B19013","ACSDT5YAIAN2021"
293608,"AGGREGATE HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)","B19025","ACSDT5YAIAN2021"
293609,"EARNINGS IN THE PAST 12 MONTHS FOR HOUSEHOLDS","B19051","ACSDT5YAIAN2021"
293610,"SOCIAL SECURITY INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS","B19055","ACSDT5YAIAN2021"
293611,"SUPPLEMENTAL SECURITY INCOME (SSI) IN THE PAST 12 MONTHS FOR HOUSEHOLDS","B19056","ACSDT5YAIAN2021"
293612,"PUBLIC ASSISTANCE INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS","B19057","ACSDT5YAIAN2021"
293613,"RETIREMENT INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS","B19059","ACSDT5YAIAN2021"
293614,"AGGREGATE EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS) FOR HOUSEHOLDS","B19061","ACSDT5YAIAN2021"
293615,"AGGREGATE SOCIAL SECURITY INCOME IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS) FOR HOUSEHOLDS","B19065","ACSDT5YAIAN2021"
293616,"AGGREGATE SUPPLEMENTAL SECURITY INCOME (SSI) IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS) FOR HOUSEHOLDS","B19066","ACSDT5YAIAN2021"
293617,"AGGREGATE PUBLIC ASSISTANCE INCOME IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS) FOR HOUSEHOLDS","B19067","ACSDT5YAIAN2021"
293618,"AGGREGATE RETIREMENT INCOME IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS) FOR HOUSEHOLDS","B19069","ACSDT5YAIAN2021"
293619,"FAMILY INCOME IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)","B19101","ACSDT5YAIAN2021"
293620,"MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)","B19113","ACSDT5YAIAN2021"
293621,"AGGREGATE FAMILY INCOME IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)","B19127","ACSDT5YAIAN2021"
293622,"NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)","B19201","ACSDT5YAIAN2021"
293623,"MEDIAN NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)","B19202","ACSDT5YAIAN2021"
293624,"AGGREGATE NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)","B19214","ACSDT5YAIAN2021"
293625,"AGGREGATE INCOME IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)","B19313","ACSDT5YAIAN2021"
293626,"MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS) BY SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER WITH EARNINGS IN THE PAST 12 MONTHS","B20017","ACSDT5YAIAN2021"
293627,"SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER","B21001","ACSDT5YAIAN2021"
293628,"RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS","B22001","ACSDT5YAIAN2021"
293629,"SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER","B23001","ACSDT5YAIAN2021"
293630,"AGE OF OWN CHILDREN UNDER 18 YEARS IN FAMILIES AND SUBFAMILIES BY LIVING ARRANGEMENTS BY EMPLOYMENT STATUS OF PARENTS","B23008","ACSDT5YAIAN2021"
293631,"EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER","B23025","ACSDT5YAIAN2021"
293632,"SEX BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER","B24080","ACSDT5YAIAN2021"
285689,"Child Disability Topical Module Variables","SIPP2001TOPICAL_CONCEPT_1","SIPP2001TOPICALV8"
285690,"Language Use Topical Module Variables","SIPP2001TOPICAL_CONCEPT_2","SIPP2001TOPICALV8"
285691,"Child Support Topical Module Variables","SIPP2001TOPICAL_CONCEPT_3","SIPP2001TOPICALV8"
285692,"Sample Unit Variables","SIPP2001TOPICAL_CONCEPT_4","SIPP2001TOPICALV8"
285693,"Support for Nonhousehold Members Topical Module Variables","SIPP2001TOPICAL_CONCEPT_5","SIPP2001TOPICALV8"
285694,"Adult Disability Topical Module Variables","SIPP2001TOPICAL_CONCEPT_6","SIPP2001TOPICALV8"
285695,"Adult Well Being Topical Module Variables","SIPP2001TOPICAL_CONCEPT_7","SIPP2001TOPICALV8"
293633,"TENURE","B25003","ACSDT5YAIAN2021"
293634,"TOTAL POPULATION IN OCCUPIED HOUSING UNITS BY TENURE","B25008","ACSDT5YAIAN2021"
293635,"TENURE BY OCCUPANTS PER ROOM","B25014","ACSDT5YAIAN2021"
293636,"TENURE BY YEAR HOUSEHOLDER MOVED INTO UNIT","B25038","ACSDT5YAIAN2021"
293637,"HOUSE HEATING FUEL","B25040","ACSDT5YAIAN2021"
293638,"TENURE BY TELEPHONE SERVICE AVAILABLE BY AGE OF HOUSEHOLDER","B25043","ACSDT5YAIAN2021"
293639,"TENURE BY VEHICLES AVAILABLE","B25044","ACSDT5YAIAN2021"
293640,"PLUMBING FACILITIES FOR OCCUPIED HOUSING UNITS","B25048","ACSDT5YAIAN2021"
293641,"KITCHEN FACILITIES FOR OCCUPIED HOUSING UNITS","B25052","ACSDT5YAIAN2021"
293642,"GROSS RENT","B25063","ACSDT5YAIAN2021"
293643,"MEDIAN GROSS RENT (DOLLARS)","B25064","ACSDT5YAIAN2021"
293644,"GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS","B25070","ACSDT5YAIAN2021"
293645,"VALUE","B25075","ACSDT5YAIAN2021"
293646,"MEDIAN VALUE (DOLLARS)","B25077","ACSDT5YAIAN2021"
293647,"MORTGAGE STATUS AND SELECTED MONTHLY OWNER COSTS","B25087","ACSDT5YAIAN2021"
293648,"MEDIAN SELECTED MONTHLY OWNER COSTS (DOLLARS) BY MORTGAGE STATUS","B25088","ACSDT5YAIAN2021"
293649,"MORTGAGE STATUS BY SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS","B25091","ACSDT5YAIAN2021"
293650,"HEALTH INSURANCE COVERAGE STATUS BY SEX BY AGE","B27001","ACSDT5YAIAN2021"
293651,"PRIVATE HEALTH INSURANCE STATUS BY SEX BY AGE","B27002","ACSDT5YAIAN2021"
293652,"PUBLIC HEALTH INSURANCE STATUS BY SEX BY AGE","B27003","ACSDT5YAIAN2021"
293653,"HEALTH INSURANCE COVERAGE STATUS AND TYPE BY EMPLOYMENT STATUS","B27011","ACSDT5YAIAN2021"
293654,"TYPES OF COMPUTERS IN HOUSEHOLD","B28001","ACSDT5YAIAN2021"
293655,"PRESENCE AND TYPES OF INTERNET SUBSCRIPTIONS IN HOUSEHOLD","B28002","ACSDT5YAIAN2021"
293656,"ALLOCATION OF SEX","B99011","ACSDT5YAIAN2021"
293657,"ALLOCATION OF AGE","B99012","ACSDT5YAIAN2021"
293658,"ALLOCATION OF CITIZENSHIP STATUS","B99051","ACSDT5YAIAN2021"
293659,"ALLOCATION OF YEAR OF ENTRY","B99052","ACSDT5YAIAN2021"
293660,"ALLOCATION OF YEAR OF ENTRY FOR POPULATION BORN OUTSIDE PUERTO RICO","B99052PR","ACSDT5YAIAN2021"
293661,"ALLOCATION OF PLACE OF BIRTH","B99061","ACSDT5YAIAN2021"
293662,"ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER","B99071","ACSDT5YAIAN2021"
293663,"ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER","B99072","ACSDT5YAIAN2021"
293664,"ALLOCATION OF MEANS OF TRANSPORTATION TO WORK","B99080","ACSDT5YAIAN2021"
293665,"ALLOCATION OF TRAVEL TIME TO WORK","B99084","ACSDT5YAIAN2021"
293666,"ALLOCATION OF RELATIONSHIP","B99092","ACSDT5YAIAN2021"
293667,"ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS","B99102","ACSDT5YAIAN2021"
293668,"ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS","B99103","ACSDT5YAIAN2021"
293669,"ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER","B99104","ACSDT5YAIAN2021"
293670,"ALLOCATION OF MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER","B99121","ACSDT5YAIAN2021"
293671,"ALLOCATION OF MARITAL STATUS FOR FEMALES 15 TO 50 YEARS","B99131","ACSDT5YAIAN2021"
293672,"ALLOCATION OF FERTILITY OF WOMEN 15 TO 50 YEARS","B99132","ACSDT5YAIAN2021"
293673,"ALLOCATION OF SCHOOL ENROLLMENT FOR THE POPULATION 3 YEARS AND OVER","B99141","ACSDT5YAIAN2021"
293674,"ALLOCATION OF GRADE ENROLLED FOR THE POPULATION 3 YEARS AND OVER ENROLLED IN SCHOOL","B99142","ACSDT5YAIAN2021"
293675,"ALLOCATION OF EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER","B99151","ACSDT5YAIAN2021"
293676,"ALLOCATION OF LANGUAGE STATUS FOR THE POPULATION 5 YEARS AND OVER","B99161","ACSDT5YAIAN2021"
293677,"ALLOCATION OF LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER","B99162","ACSDT5YAIAN2021"
293678,"ALLOCATION OF ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER","B99163","ACSDT5YAIAN2021"
293679,"ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR UNRELATED INDIVIDUALS","B99171","ACSDT5YAIAN2021"
293680,"ALLOCATION OF POVERTY STATUS IN THE PAST 12 MONTHS FOR FAMILIES","B99172","ACSDT5YAIAN2021"
293681,"ALLOCATION OF DISABILITY ITEMS FOR THE CIVILIAN NONINSTITUTIONALIZED POPULATION","B99181","ACSDT5YAIAN2021"
293682,"ALLOCATION OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - PERCENT OF INCOME ALLOCATED","B99192","ACSDT5YAIAN2021"
293683,"ALLOCATION OF FAMILY INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED","B99193","ACSDT5YAIAN2021"
293684,"ALLOCATION OF NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS -- PERCENT OF INCOME ALLOCATED","B99194","ACSDT5YAIAN2021"
293685,"ALLOCATION OF EARNINGS IN THE PAST 12 MONTHS FOR THE POPULATION 16 YEARS AND OVER - PERCENT OF EARNINGS ALLOCATED","B99201","ACSDT5YAIAN2021"
293686,"ALLOCATION OF VETERAN STATUS FOR THE POPULATION 18 YEARS AND OVER","B99211","ACSDT5YAIAN2021"
293687,"ALLOCATION OF FOOD STAMPS/SNAP RECEIPT","B99221","ACSDT5YAIAN2021"
293688,"ALLOCATION OF EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER","B99231","ACSDT5YAIAN2021"
293689,"ALLOCATION OF INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER","B99241","ACSDT5YAIAN2021"
293690,"ALLOCATION OF OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER","B99242","ACSDT5YAIAN2021"
293691,"ALLOCATION OF CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER","B99243","ACSDT5YAIAN2021"
293692,"ALLOCATION OF KITCHEN FACILITIES","B992510","ACSDT5YAIAN2021"
293693,"ALLOCATION OF HOUSE HEATING FUEL","B992511","ACSDT5YAIAN2021"
299054,"Detailed Occupation for the Full-Time, Year-Round Civilian Employed Male Population 16 Years and Over","B24125","ACSDT5Y2023"
299055,"Detailed Occupation for the Full-Time, Year-Round Civilian Employed Female Population 16 Years and Over","B24126","ACSDT5Y2023"
299056,"Detailed Industry for the Civilian Employed Population 16 Years and Over","B24134","ACSDT5Y2023"
299057,"Detailed Industry for the Civilian Employed Male Population 16 Years and Over","B24135","ACSDT5Y2023"
299058,"Detailed Industry for the Civilian Employed Female Population 16 Years and Over","B24136","ACSDT5Y2023"
299059,"Housing Units","B25001","ACSDT5Y2023"
299060,"Occupancy Status","B25002","ACSDT5Y2023"
299061,"Tenure","B25003","ACSDT5Y2023"
299062,"Tenure (White Alone Householder)","B25003A","ACSDT5Y2023"
299063,"Tenure (Black or African American Alone Householder)","B25003B","ACSDT5Y2023"
299064,"Tenure (American Indian and Alaska Native Alone Householder)","B25003C","ACSDT5Y2023"
299065,"Tenure (Asian Alone Householder)","B25003D","ACSDT5Y2023"
299066,"Tenure (Native Hawaiian and Other Pacific Islander Alone Householder)","B25003E","ACSDT5Y2023"
299067,"Tenure (Some Other Race Alone Householder)","B25003F","ACSDT5Y2023"
299068,"Tenure (Two or More Races Householder)","B25003G","ACSDT5Y2023"
299069,"Tenure (White Alone, Not Hispanic or Latino Householder)","B25003H","ACSDT5Y2023"
299070,"Tenure (Hispanic or Latino Householder)","B25003I","ACSDT5Y2023"
299071,"Vacancy Status","B25004","ACSDT5Y2023"
299072,"Vacant - Current Residence Elsewhere","B25005","ACSDT5Y2023"
299073,"Race of Householder","B25006","ACSDT5Y2023"
299074,"Tenure by Age of Householder","B25007","ACSDT5Y2023"
299075,"Total Population in Occupied Housing Units by Tenure","B25008","ACSDT5Y2023"
299076,"Total Population in Occupied Housing Units by Tenure (White Alone Householder)","B25008A","ACSDT5Y2023"
299077,"Total Population in Occupied Housing Units by Tenure (Black or African American Alone Householder)","B25008B","ACSDT5Y2023"
